id,reg_date,user,day,people,plane,acc,activity
2251,2021-08-11,135,5,5,"4,156",5,"3,4,19,24"
2252,2021-08-11,43,3,7,"277,256",13,"21,23,24"
2253,2021-08-11,66,4,5,"230,277",5,"19,18,5,31"
2254,2021-08-11,67,2,4,"145,151",4,"11,12"
2255,2021-08-11,68,3,4,"8,52",9,"23,28,19"
2256,2021-08-12,125,3,2,"3,135",9,"25,24,13"
2257,2021-08-12,136,5,2,"4,62",1,"25,26,19,11,9"
2258,2021-08-12,44,2,8,"42,190",14,"7,6"
2259,2021-08-12,67,5,2,"156,48",6,"31,14,15,16"
2260,2021-08-12,68,3,7,"28,150",5,"5,7,8"
2261,2021-08-12,183,4,7,"9,162",1,"14,15,19,20"
2262,2021-08-13,126,2,3,"9,182",7,"11,12"
2263,2021-08-13,137,4,3,"3,78",3,"7,8,14,16"
2264,2021-08-13,45,3,3,"160,187",15,"15,19,24"
2265,2021-08-13,68,5,3,"48,79",7,"20,21,26,4"
2266,2021-08-13,69,4,1,"153,167",6,"4,6,13,19"
2267,2021-08-13,2,4,1,"4,156",7,"21,22,24"
2268,2021-08-14,127,3,4,"9,210",5,"5,7,8"
2269,2021-08-14,138,2,4,"1,90",5,"20,26"
2270,2021-08-14,46,4,4,"3,135",16,"26,27,28,5"
2271,2021-08-14,69,3,4,"65,45",8,"12,16,8"
2272,2021-08-14,70,4,2,"142,162",7,"18,17,2"
2273,2021-08-14,3,4,2,"4,62",5,"19,18,5,31"
2274,2021-08-15,128,4,2,"8,79",4,"4,6,13,19"
2275,2021-08-15,139,3,2,"3,36",6,"23,28,19"
2276,2021-08-15,47,4,6,"9,182",17,"6,10,12,18"
2277,2021-08-15,70,2,2,"43,82",9,"1,9"
2278,2021-08-15,71,3,3,"180,192",8,"1,5,17"
2279,2021-08-15,4,5,3,"3,78",2,"31,14,15,16"
2280,2021-08-16,129,4,6,"9,126",3,"18,17,2"
2281,2021-08-16,173,4,6,"38,91",8,"14,15,19,20"
2282,2021-08-16,48,3,5,"9,210",18,"24,23,30"
2283,2021-08-16,71,3,6,"81,46",10,"15,16,25"
2284,2021-08-16,72,5,5,"172,220",9,"3,4,19,24"
2285,2021-08-16,5,5,5,"28,150",12,"20,21,26,4"
2286,2021-08-17,130,3,1,"8,52",5,"1,5,17"
2287,2021-08-17,2,4,1,"126,189",9,"21,22,24"
2288,2021-08-17,49,5,3,"8,79",19,"30,31,4,7"
2289,2021-08-17,72,4,1,"35,98",11,"17,19,31"
2290,2021-08-17,73,5,6,"277,256",10,"25,26,19,11,9"
2291,2021-08-17,6,3,6,"153,167",19,"12,16,8"
2292,2021-08-18,131,5,5,"9,162",5,"3,4,19,24"
2293,2021-08-18,3,4,5,"123,178",1,"19,18,5,31"
2294,2021-08-18,50,5,4,"9,126",1,"31,19,18,10,9"
2295,2021-08-18,73,4,5,"65,72",12,"30,16,28"
2296,2021-08-18,74,4,7,"42,190",11,"7,8,14,16"
2297,2021-08-18,7,2,7,"142,162",18,"1,9"
2298,2021-08-19,132,5,7,"4,156",1,"25,26,19,11,9"
2299,2021-08-19,4,5,7,"189,230",7,"31,14,15,16"
2300,2021-08-19,51,4,7,"8,52",3,"18,19,21,23"
2301,2021-08-19,74,3,7,"48,23",13,"28,20,19"
2302,2021-08-19,75,2,5,"160,187",12,"20,26"
2303,2021-08-19,8,3,5,"180,192",17,"15,16,25"
2304,2021-08-20,133,4,5,"4,62",3,"7,8,14,16"
2305,2021-08-20,67,4,7,"42,190",18,"18,19,21,25"
2306,2021-08-20,5,5,5,"230,277",5,"20,21,26,4"
2307,2021-08-20,147,4,7,"42,190",6,"18,17,2"
2308,2021-08-20,52,2,1,"9,162",5,"22,24"
2309,2021-08-20,75,5,8,"156,190",14,"15,17,28,30,16"
2310,2021-08-20,76,3,2,"3,135",13,"23,28,19"
2311,2021-08-20,9,4,2,"172,220",1,"17,19,31"
2312,2021-08-20,135,5,2,"9,126",12,"14,18,28,31"
2313,2021-08-21,134,2,2,"3,78",5,"20,26"
2314,2021-08-21,68,5,8,"160,187",17,"25,29,31,12"
2315,2021-08-21,6,3,2,"156,48",2,"12,16,8"
2316,2021-08-21,148,3,8,"160,187",7,"1,5,17"
2317,2021-08-21,53,3,2,"4,156",6,"25,29"
2318,2021-08-21,76,5,3,"184,230",15,"18,19,20,21,4"
2319,2021-08-21,77,4,5,"9,182",14,"14,15,19,20"
2320,2021-08-21,10,4,5,"277,256",2,"30,16,28"
2321,2021-08-21,136,4,3,"8,52",13,"2,9,19,20"
2322,2021-08-22,135,3,3,"32,142",6,"23,28,19"
2323,2021-08-22,69,5,3,"3,135",1,"7,6,15,18,29"
2324,2021-08-22,7,2,3,"48,79",12,"1,9"
2325,2021-08-22,149,5,3,"3,135",8,"3,4,19,24"
2326,2021-08-22,54,4,3,"4,62",8,"11,10,2,9"
2327,2021-08-22,77,4,4,"167,199",16,"1,6,29"
2328,2021-08-22,78,4,7,"9,210",15,"21,22,24"
2329,2021-08-22,11,3,7,"42,190",3,"28,20,19"
2330,2021-08-22,137,2,5,"9,162",14,"12,11"
2331,2021-08-23,136,4,4,"145,151",8,"14,15,19,20"
2332,2021-08-23,70,3,4,"9,182",2,"25,24,13"
2333,2021-08-23,8,3,4,"65,45",19,"15,16,25"
2334,2021-08-23,150,5,4,"9,182",9,"25,26,19,11,9"
2335,2021-08-23,55,4,5,"3,78",9,"9,4,3,15"
2336,2021-08-23,78,3,6,"183,260",17,"3,5,28"
2337,2021-08-23,79,4,4,"8,79",16,"19,18,5,31"
2338,2021-08-23,12,5,4,"160,187",4,"15,17,28,30,16"
2339,2021-08-23,138,3,6,"4,156",15,"23,26,27"
2340,2021-08-24,137,4,2,"28,150",9,"21,22,24"
2341,2021-08-24,71,2,6,"9,210",3,"11,12"
2342,2021-08-24,9,4,2,"43,82",18,"17,19,31"
2343,2021-08-24,151,4,6,"9,210",10,"7,8,14,16"
2344,2021-08-24,56,4,6,"32,142",1,"18,19,21,25"
2345,2021-08-24,79,5,5,"230,245",18,"13,18,26,24"
2346,2021-08-24,80,5,5,"9,126",17,"31,14,15,16"
2347,2021-08-24,13,5,6,"3,135",5,"18,19,20,21,4"
2348,2021-08-24,139,4,7,"4,62",16,"28,29,6"
2349,2021-08-25,138,4,6,"153,167",1,"19,18,5,31"
2350,2021-08-25,72,3,5,"8,79",4,"5,7,8"
2351,2021-08-25,10,4,6,"81,46",17,"30,16,28"
2352,2021-08-25,152,2,5,"8,79",11,"20,26"
2353,2021-08-25,57,5,7,"145,151",7,"25,29,31,12"
2354,2021-08-25,80,5,3,"32,142",19,"14,18,28,31"
2355,2021-08-25,81,5,2,"8,52",18,"20,21,26,4"
2356,2021-08-25,14,4,1,"9,182",6,"1,6,29"
2357,2021-08-25,140,4,5,"3,78",17,"16,14,13,6"
2358,2021-08-26,139,5,1,"142,162",7,"31,14,15,16"
2359,2021-08-26,73,4,3,"9,126",5,"4,6,13,19"
2360,2021-08-26,11,3,1,"32,142",1,"28,20,19"
2361,2021-08-26,153,3,3,"9,126",12,"23,28,19"
2362,2021-08-26,58,5,5,"28,150",5,"7,6,15,18,29"
2363,2021-08-26,81,4,4,"145,151",1,"2,9,19,20"
2364,2021-08-26,82,3,3,"9,162",19,"12,16,8"
2365,2021-08-26,15,3,5,"9,210",7,"3,5,28"
2366,2021-08-26,141,4,2,"28,150",18,"6,5,11,13"
2367,2021-08-27,140,5,5,"180,192",5,"20,21,26,4"
2368,2021-08-27,74,4,4,"8,52",6,"18,17,2"
2369,2021-08-27,12,5,5,"145,151",2,"15,17,28,30,16"
2370,2021-08-27,154,4,4,"8,52",13,"14,15,19,20"
2371,2021-08-27,59,3,2,"153,167",2,"25,24,13"
2372,2021-08-27,82,2,7,"28,150",3,"12,11"
2373,2021-08-27,83,2,4,"4,156",1,"1,9"
2374,2021-08-27,16,5,7,"8,79",8,"13,18,26,24"
2375,2021-08-27,142,5,5,"153,167",19,"27,23,25,1"
2376,2021-08-28,141,3,7,"172,220",2,"12,16,8"
2377,2021-08-28,75,3,7,"9,162",7,"1,5,17"
2378,2021-08-28,13,5,7,"28,150",3,"18,19,20,21,4"
2379,2021-08-28,155,4,7,"9,162",14,"21,22,24"
2380,2021-08-28,60,2,5,"142,162",12,"11,12"
2381,2021-08-28,83,3,1,"153,167",5,"23,26,27"
2382,2021-08-28,84,3,2,"4,62",3,"15,16,25"
2383,2021-08-28,17,5,8,"9,126",9,"14,18,28,31"
2384,2021-08-28,143,5,7,"142,162",2,"9,8,12,14,21"
2385,2021-08-29,142,2,8,"277,256",12,"1,9"
2386,2021-08-29,76,5,1,"4,156",8,"3,4,19,24"
2387,2021-08-29,14,3,8,"153,167",4,"23,26,27"
2388,2021-08-29,156,4,1,"4,156",15,"19,18,5,31"
2389,2021-08-29,61,3,7,"180,192",19,"5,7,8"
2390,2021-08-29,84,4,2,"142,162",6,"28,29,6"
2391,2021-08-29,85,4,6,"3,78",5,"17,19,31"
2392,2021-08-29,18,4,3,"8,52",10,"2,9,19,20"
2393,2021-08-29,144,3,4,"180,192",4,"21,23,24"
2394,2021-08-30,143,3,3,"42,190",19,"15,16,25"
2395,2021-08-30,77,5,2,"4,62",9,"25,26,19,11,9"
2396,2021-08-30,15,4,3,"142,162",5,"28,29,6"
2397,2021-08-30,157,5,2,"4,62",16,"31,14,15,16"
2398,2021-08-30,62,4,4,"172,220",18,"4,6,13,19"
2399,2021-08-30,85,4,3,"180,192",8,"16,14,13,6"
2400,2021-08-30,86,4,1,"32,142",6,"30,16,28"
2401,2021-08-30,19,2,4,"9,162",11,"12,11"
2402,2021-08-30,145,2,6,"172,220",5,"7,6"
2403,2021-08-31,144,4,4,"160,187",18,"17,19,31"
2404,2021-08-31,78,4,3,"3,78",10,"7,8,14,16"
2405,2021-08-31,16,4,4,"180,192",6,"16,14,13,6"
2406,2021-08-31,158,5,3,"3,78",17,"20,21,26,4"
2407,2021-08-31,63,4,5,"277,256",17,"18,17,2"
2408,2021-08-31,86,4,5,"172,220",9,"6,5,11,13"
2409,2021-08-31,87,3,5,"145,151",8,"28,20,19"
2410,2021-08-31,20,3,6,"4,156",12,"23,26,27"
2411,2021-08-31,146,3,1,"277,256",8,"15,19,24"
2412,2021-09-01,145,4,6,"3,135",17,"30,16,28"
2413,2021-09-01,79,2,5,"32,142",11,"20,26"
2414,2021-09-01,17,4,6,"172,220",7,"6,5,11,13"
2415,2021-09-01,159,3,5,"1,90",18,"12,16,8"
2416,2021-09-01,64,3,2,"42,190",1,"1,5,17"
2417,2021-09-01,87,5,6,"277,256",1,"27,23,25,1"
2418,2021-09-01,88,5,7,"28,150",9,"15,17,28,30,16"
2419,2021-09-01,21,4,5,"4,62",13,"28,29,6"
2420,2021-09-01,147,4,5,"42,190",9,"26,27,28,5"
2421,2021-09-02,146,3,5,"9,182",1,"28,20,19"
2422,2021-09-02,80,3,6,"145,151",12,"23,28,19"
2423,2021-09-02,18,5,5,"277,256",8,"27,23,25,1"
2424,2021-09-02,160,2,6,"3,36",19,"1,9"
2425,2021-09-02,65,5,3,"160,187",2,"3,4,19,24"
2426,2021-09-02,88,5,7,"42,190",7,"9,8,12,14,21"
2427,2021-09-02,89,5,5,"153,167",1,"18,19,20,21,4"
2428,2021-09-02,22,4,3,"3,78",14,"16,14,13,6"
2429,2021-09-02,148,4,7,"160,187",11,"6,10,12,18"
2430,2021-09-03,147,5,3,"9,210",2,"15,17,28,30,16"
2431,2021-09-03,81,4,7,"28,150",13,"14,15,19,20"
2432,2021-09-03,19,5,3,"42,190",9,"9,8,12,14,21"
2433,2021-09-03,161,3,7,"38,91",2,"15,16,25"
2434,2021-09-03,66,5,4,"3,135",3,"25,26,19,11,9"
2435,2021-09-03,89,3,5,"160,187",5,"21,23,24"
2436,2021-09-03,90,4,2,"142,162",7,"1,6,29"
2437,2021-09-03,23,4,4,"32,142",15,"6,5,11,13"
2438,2021-09-03,149,3,8,"3,135",15,"24,23,30"
2439,2021-09-04,148,5,4,"8,79",3,"18,19,20,21,4"
2440,2021-09-04,82,4,5,"153,167",14,"21,22,24"
2441,2021-09-04,20,3,4,"160,187",10,"21,23,24"
2442,2021-09-04,162,4,5,"126,189",4,"17,19,31"
2443,2021-09-04,67,4,2,"9,182",4,"7,8,14,16"
2444,2021-09-04,90,2,2,"3,135",2,"7,6"
2445,2021-09-04,91,3,3,"180,192",5,"3,5,28"
2446,2021-09-04,24,5,7,"145,151",16,"27,23,25,1"
2447,2021-09-04,150,5,3,"9,182",16,"30,31,4,7"
2448,2021-09-05,149,4,7,"9,126",4,"1,6,29"
2449,2021-09-05,83,4,2,"142,162",15,"19,18,5,31"
2450,2021-09-05,21,3,7,"3,135",11,"11,15,13"
2451,2021-09-05,163,4,2,"123,178",5,"30,16,28"
2452,2021-09-05,68,2,6,"9,210",5,"20,26"
2453,2021-09-05,91,3,5,"9,182",12,"15,19,24"
2454,2021-09-05,92,5,4,"172,220",2,"13,18,26,24"
2455,2021-09-05,25,5,1,"28,150",17,"9,8,12,14,21"
2456,2021-09-05,151,5,4,"9,210",13,"31,19,18,10,9"
2457,2021-09-06,150,3,1,"8,52",5,"3,5,28"
2458,2021-09-06,84,5,5,"180,192",16,"31,14,15,16"
2459,2021-09-06,22,4,1,"9,182",12,"15,16,9,21"
2460,2021-09-06,164,3,5,"189,230",8,"28,20,19"
2461,2021-09-06,176,3,1,"8,79",6,"23,28,19"
2462,2021-09-06,92,4,7,"9,210",19,"26,27,28,5"
2463,2021-09-06,93,5,2,"277,256",12,"14,18,28,31"
2464,2021-09-06,26,3,2,"153,167",18,"21,23,24"
2465,2021-09-06,152,4,6,"8,79",8,"18,19,21,23"
2466,2021-09-07,151,5,2,"9,162",6,"13,18,26,24"
2467,2021-09-07,85,5,7,"172,220",17,"20,21,26,4"
2468,2021-09-07,23,4,2,"9,210",13,"21,31,30"
2469,2021-09-07,165,5,7,"230,277",9,"15,17,28,30,16"
2470,2021-09-07,2,4,5,"9,126",7,"14,15,19,20"
2471,2021-09-07,93,4,4,"8,79",18,"6,10,12,18"
2472,2021-09-07,94,4,6,"42,190",19,"2,9,19,20"
2473,2021-09-07,27,2,3,"142,162",19,"7,6"
2474,2021-09-07,153,2,5,"9,126",9,"22,24"
2475,2021-09-08,152,5,3,"4,156",7,"14,18,28,31"
2476,2021-09-08,86,3,4,"277,256",18,"12,16,8"
2477,2021-09-08,24,3,3,"8,79",14,"26,27,18"
2478,2021-09-08,166,5,4,"156,48",11,"18,19,20,21,4"
2479,2021-09-08,3,4,7,"8,52",8,"21,22,24"
2480,2021-09-08,94,3,5,"9,126",17,"24,23,30"
2481,2021-09-08,95,2,1,"160,187",18,"12,11"
2482,2021-09-08,28,3,5,"180,192",1,"15,19,24"
2483,2021-09-08,154,3,3,"8,52",7,"25,29"
2484,2021-09-09,153,4,5,"4,62",8,"2,9,19,20"
2485,2021-09-09,87,2,5,"42,190",19,"1,9"
2486,2021-09-09,25,5,5,"9,126",15,"18,4,5,6,19"
2487,2021-09-09,167,4,5,"48,79",15,"1,6,29"
2488,2021-09-09,4,4,5,"9,162",9,"19,18,5,31"
2489,2021-09-09,95,5,2,"8,52",1,"30,31,4,7"
2490,2021-09-09,96,3,5,"3,135",17,"23,26,27"
2491,2021-09-09,29,4,6,"172,220",3,"26,27,28,5"
2492,2021-09-09,155,4,4,"9,162",5,"11,10,2,9"
2493,2021-09-10,154,2,6,"3,78",9,"12,11"
2494,2021-09-10,88,3,2,"160,187",2,"15,16,25"
2495,2021-09-10,26,5,6,"8,52",16,"19,21,25,26"
2496,2021-09-10,168,3,2,"65,45",16,"3,5,28"
2497,2021-09-10,5,5,2,"4,156",10,"31,14,15,16"
2498,2021-09-10,96,5,3,"9,162",2,"31,19,18,10,9"
2499,2021-09-10,97,4,7,"9,182",1,"28,29,6"
2500,2021-09-10,30,4,7,"277,256",5,"6,10,12,18"
2501,2021-09-10,156,4,7,"4,156",10,"9,4,3,15"
2502,2021-09-11,155,3,7,"32,142",10,"23,26,27"
2503,2021-09-11,89,4,3,"3,135",4,"17,19,31"
2504,2021-09-11,27,4,7,"9,162",17,"26,28,29,15"
2505,2021-09-11,42,5,3,"43,82",13,"13,18,26,24"
2506,2021-09-11,6,5,3,"4,62",11,"20,21,26,4"
2507,2021-09-11,97,4,4,"4,156",3,"18,19,21,23"
2508,2021-09-11,98,4,8,"9,210",2,"16,14,13,6"
2509,2021-09-11,31,3,5,"42,190",6,"24,23,30"
2510,2021-09-11,157,4,1,"4,62",11,"18,19,21,25"
2511,2021-09-12,156,4,5,"145,151",11,"28,29,6"
2512,2021-09-12,90,4,4,"9,182",5,"30,16,28"
2513,2021-09-12,28,2,5,"4,156",18,"1,5"
2514,2021-09-12,43,5,4,"81,46",8,"14,18,28,31"
2515,2021-09-12,7,3,4,"3,78",12,"12,16,8"
2516,2021-09-12,98,2,2,"4,62",4,"22,24"
2517,2021-09-12,99,4,3,"8,79",3,"6,5,11,13"
2518,2021-09-12,32,5,2,"160,187",8,"30,31,4,7"
2519,2021-09-12,158,5,2,"3,78",12,"25,29,31,12"
2520,2021-09-13,157,4,2,"28,150",12,"16,14,13,6"
2521,2021-09-13,91,3,2,"9,210",8,"28,20,19"
2522,2021-09-13,29,3,2,"4,62",19,"1,6,9"
2523,2021-09-13,44,4,2,"32,142",9,"2,9,19,20"
2524,2021-09-13,8,2,2,"28,150",13,"1,9"
2525,2021-09-13,99,3,6,"3,78",5,"25,29"
2526,2021-09-13,100,5,4,"9,126",4,"27,23,25,1"
2527,2021-09-13,33,5,5,"3,135",9,"31,19,18,10,9"
2528,2021-09-13,159,5,3,"32,142",13,"7,6,15,18,29"
2529,2021-09-14,158,4,5,"153,167",13,"6,5,11,13"
2530,2021-09-14,92,5,6,"8,79",9,"15,17,28,30,16"
2531,2021-09-14,30,4,5,"3,78",1,"9,8,4,1"
2532,2021-09-14,45,2,6,"145,151",7,"12,11"
2533,2021-09-14,9,3,6,"153,167",14,"15,16,25"
2534,2021-09-14,100,4,1,"32,142",6,"11,10,2,9"
2535,2021-09-14,101,5,6,"8,52",5,"9,8,12,14,21"
2536,2021-09-14,34,4,7,"9,182",1,"18,19,21,23"
2537,2021-09-14,160,3,5,"145,151",14,"25,24,13"
2538,2021-09-15,159,5,7,"142,162",14,"27,23,25,1"
2539,2021-09-15,93,5,1,"9,126",11,"18,19,20,21,4"
2540,2021-09-15,31,4,7,"32,142",3,"1,3,8,18"
2541,2021-09-15,46,3,1,"28,150",5,"23,26,27"
2542,2021-09-15,10,4,1,"142,162",15,"17,19,31"
2543,2021-09-15,101,4,5,"145,151",7,"9,4,3,15"
2544,2021-09-15,102,3,5,"9,162",6,"21,23,24"
2545,2021-09-15,35,2,4,"9,210",7,"22,24"
2546,2021-09-15,161,2,6,"28,150",15,"11,12"
2547,2021-09-16,160,5,4,"180,192",15,"9,8,12,14,21"
2548,2021-09-16,94,4,5,"8,52",15,"1,6,29"
2549,2021-09-16,32,4,4,"145,151",5,"18,19,5,28"
2550,2021-09-16,47,4,5,"153,167",4,"28,29,6"
2551,2021-09-16,11,4,5,"180,192",16,"30,16,28"
2552,2021-09-16,102,4,7,"28,150",8,"18,19,21,25"
2553,2021-09-16,103,2,3,"4,156",7,"7,6"
2554,2021-09-16,36,3,5,"8,79",5,"25,29"
2555,2021-09-16,162,3,7,"153,167",16,"5,7,8"
2556,2021-09-17,161,3,5,"172,220",16,"21,23,24"
2557,2021-09-17,95,3,7,"9,162",16,"3,5,28"
2558,2021-09-17,33,4,5,"28,150",6,"1,6,29"
2559,2021-09-17,48,4,7,"142,162",3,"16,14,13,6"
2560,2021-09-17,12,3,7,"172,220",17,"28,20,19"
2561,2021-09-17,103,5,8,"153,167",9,"25,29,31,12"
2562,2021-09-17,104,3,4,"4,62",8,"15,19,24"
2563,2021-09-17,37,4,2,"9,126",2,"11,10,2,9"
2564,2021-09-17,163,4,5,"142,162",17,"4,6,13,19"
2565,2021-09-18,162,2,2,"277,256",17,"7,6"
2566,2021-09-18,96,5,8,"4,156",13,"13,18,26,24"
2567,2021-09-18,34,3,2,"153,167",8,"3,5,28"
2568,2021-09-18,49,4,8,"180,192",5,"6,5,11,13"
2569,2021-09-18,13,5,8,"277,256",18,"15,17,28,30,16"
2570,2021-09-18,104,5,3,"142,162",10,"7,6,15,18,29"
2571,2021-09-18,105,4,7,"3,78",9,"26,27,28,5"
2572,2021-09-18,38,4,3,"8,52",12,"9,4,3,15"
2573,2021-09-18,164,4,2,"180,192",18,"18,17,2"
2574,2021-09-19,163,3,3,"42,190",18,"15,19,24"
2575,2021-09-19,97,5,3,"4,62",8,"14,18,28,31"
2576,2021-09-19,35,5,3,"142,162",9,"13,18,26,24"
2577,2021-09-19,50,5,3,"172,220",5,"27,23,25,1"
2578,2021-09-19,14,5,3,"42,190",19,"18,19,20,21,4"
2579,2021-09-19,105,3,4,"180,192",11,"25,24,13"
2580,2021-09-19,106,4,1,"28,150",10,"6,10,12,18"
2581,2021-09-19,39,4,4,"9,162",19,"18,19,21,25"
2582,2021-09-19,165,3,5,"172,220",19,"1,5,17"
2583,2021-09-20,164,4,4,"160,187",19,"26,27,28,5"
2584,2021-09-20,98,4,4,"3,78",9,"2,9,19,20"
2585,2021-09-20,36,5,4,"180,192",1,"14,18,28,31"
2586,2021-09-20,51,5,4,"277,256",1,"9,8,12,14,21"
2587,2021-09-20,15,4,4,"160,187",2,"1,6,29"
2588,2021-09-20,106,2,6,"172,220",12,"11,12"
2589,2021-09-20,107,3,2,"153,167",11,"24,23,30"
2590,2021-09-20,40,5,2,"4,156",18,"25,29,31,12"
2591,2021-09-20,166,5,7,"277,256",2,"3,4,19,24"
2592,2021-09-21,165,4,2,"3,135",1,"6,10,12,18"
2593,2021-09-21,99,2,6,"32,142",7,"12,11"
2594,2021-09-21,129,5,3,"9,210",11,"25,26,19,11,9"
2595,2021-09-21,85,3,3,"153,167",5,"15,16,25"
2596,2021-09-21,37,4,2,"172,220",7,"2,9,19,20"
2597,2021-09-21,52,3,6,"42,190",3,"21,23,24"
2598,2021-09-21,82,5,4,"4,62",18,"31,14,15,16"
2599,2021-09-21,93,3,4,"160,187",2,"3,5,28"
2600,2021-09-21,16,3,6,"3,135",4,"3,5,28"
2601,2021-09-21,107,3,5,"277,256",13,"5,7,8"
2602,2021-09-21,108,5,3,"142,162",12,"30,31,4,7"
2603,2021-09-21,41,5,6,"4,62",17,"7,6,15,18,29"
2604,2021-09-21,167,5,4,"42,190",4,"25,26,19,11,9"
2605,2021-09-21,70,4,5,"172,220",17,"14,15,19,20"
2606,2021-09-21,81,5,4,"4,156",13,"15,17,28,30,16"
2607,2021-09-22,166,3,6,"9,182",3,"24,23,30"
2608,2021-09-22,100,3,5,"145,151",5,"23,26,27"
2609,2021-09-22,130,4,5,"8,79",12,"7,8,14,16"
2610,2021-09-22,86,4,4,"142,162",6,"17,19,31"
2611,2021-09-22,38,2,6,"277,256",5,"12,11"
2612,2021-09-22,53,2,5,"160,187",5,"7,6"
2613,2021-09-22,83,5,5,"3,78",19,"20,21,26,4"
2614,2021-09-22,94,5,2,"3,135",12,"13,18,26,24"
2615,2021-09-22,17,5,5,"9,182",5,"13,18,26,24"
2616,2021-09-22,108,4,3,"42,190",14,"4,6,13,19"
2617,2021-09-22,109,5,5,"180,192",13,"31,19,18,10,9"
2618,2021-09-22,42,3,1,"3,78",1,"25,24,13"
2619,2021-09-22,168,4,5,"160,187",5,"7,8,14,16"
2620,2021-09-22,71,4,6,"277,256",18,"21,22,24"
2621,2021-09-22,82,5,2,"4,62",8,"18,19,20,21,4"
2622,2021-09-23,167,5,1,"9,210",5,"30,31,4,7"
2623,2021-09-23,101,4,3,"28,150",4,"28,29,6"
2624,2021-09-23,131,2,6,"9,126",13,"20,26"
2625,2021-09-23,87,4,2,"180,192",8,"30,16,28"
2626,2021-09-23,88,3,6,"172,220",9,"28,20,19"
2627,2021-09-23,89,5,1,"277,256",1,"15,17,28,30,16"
2628,2021-09-23,39,3,1,"42,190",2,"23,26,27"
2629,2021-09-23,54,3,3,"3,135",6,"15,19,24"
2630,2021-09-23,84,3,2,"32,142",1,"12,16,8"
2631,2021-09-23,95,5,6,"9,182",19,"14,18,28,31"
2632,2021-09-23,96,4,1,"9,210",18,"2,9,19,20"
2633,2021-09-23,97,2,5,"8,79",17,"12,11"
2634,2021-09-23,98,3,7,"9,126",1,"23,26,27"
2635,2021-09-23,99,4,8,"8,52",2,"28,29,6"
2636,2021-09-23,100,4,3,"9,162",3,"16,14,13,6"
2637,2021-09-23,101,4,4,"4,156",4,"6,5,11,13"
2638,2021-09-23,102,5,6,"4,62",5,"27,23,25,1"
2639,2021-09-23,103,5,5,"3,78",6,"9,8,12,14,21"
2640,2021-09-23,104,3,3,"28,150",7,"21,23,24"
2641,2021-09-23,105,2,4,"153,167",8,"7,6"
2642,2021-09-23,106,3,7,"142,162",9,"15,19,24"
2643,2021-09-23,107,4,1,"180,192",10,"26,27,28,5"
2644,2021-09-23,18,5,3,"9,210",8,"14,18,28,31"
2645,2021-09-23,109,4,4,"160,187",15,"18,17,2"
2646,2021-09-23,110,4,6,"172,220",14,"18,19,21,23"
2647,2021-09-23,43,2,5,"1,90",2,"11,12"
2648,2021-09-23,42,2,2,"3,135",8,"20,26"
2649,2021-09-23,72,4,7,"42,190",19,"19,18,5,31"
2650,2021-09-23,83,4,6,"3,78",9,"1,6,29"
2651,2021-09-23,84,3,1,"32,142",7,"3,5,28"
2652,2021-09-23,85,5,5,"145,151",5,"13,18,26,24"
2653,2021-09-24,168,5,5,"8,79",6,"31,19,18,10,9"
2654,2021-09-24,102,4,4,"153,167",3,"16,14,13,6"
2655,2021-09-24,132,3,7,"8,52",14,"23,28,19"
2656,2021-09-24,40,4,5,"160,187",12,"28,29,6"
2657,2021-09-24,55,4,4,"9,182",8,"26,27,28,5"
2658,2021-09-24,85,2,3,"145,151",3,"1,9"
2659,2021-09-24,19,4,4,"8,79",9,"2,9,19,20"
2660,2021-09-24,110,3,7,"3,135",16,"1,5,17"
2661,2021-09-24,111,2,7,"277,256",15,"22,24"
2662,2021-09-24,44,3,7,"3,36",3,"5,7,8"
2663,2021-09-24,43,3,3,"9,182",9,"23,28,19"
2664,2021-09-24,73,5,5,"160,187",2,"31,14,15,16"
2665,2021-09-25,42,4,7,"9,126",8,"18,19,21,23"
2666,2021-09-25,103,4,7,"142,162",5,"6,5,11,13"
2667,2021-09-25,133,4,5,"9,162",15,"14,15,19,20"
2668,2021-09-25,41,4,7,"3,135",19,"16,14,13,6"
2669,2021-09-25,56,4,7,"9,210",9,"6,10,12,18"
2670,2021-09-25,86,3,4,"28,150",5,"15,16,25"
2671,2021-09-25,20,2,7,"9,126",11,"12,11"
2672,2021-09-25,111,5,1,"9,182",17,"3,4,19,24"
2673,2021-09-25,112,3,5,"42,190",16,"25,29"
2674,2021-09-25,45,4,5,"38,91",4,"4,6,13,19"
2675,2021-09-25,44,4,4,"9,210",8,"14,15,19,20"
2676,2021-09-25,74,5,2,"3,135",4,"20,21,26,4"
2677,2021-09-26,43,2,8,"8,52",9,"22,24"
2678,2021-09-26,104,5,1,"180,192",5,"27,23,25,1"
2679,2021-09-26,134,4,2,"4,156",16,"21,22,24"
2680,2021-09-26,42,4,8,"9,182",18,"6,5,11,13"
2681,2021-09-26,57,3,1,"8,79",1,"24,23,30"
2682,2021-09-26,87,4,2,"153,167",6,"17,19,31"
2683,2021-09-26,21,3,1,"8,52",15,"23,26,27"
2684,2021-09-26,112,5,2,"9,210",18,"25,26,19,11,9"
2685,2021-09-26,113,4,2,"160,187",17,"11,10,2,9"
2686,2021-09-26,46,4,2,"126,189",5,"18,17,2"
2687,2021-09-26,45,4,2,"8,79",9,"21,22,24"
